collision_index,casualty_reference,casualty_class,casualty_severity,sex_of_casualty,age_band_of_casualty
33341,1,1,3,1,8
33342,1,1,3,1,10
33343,1,1,3,2,5
33344,2,2,3,2,9
33345,1,3,3,1,2
33346,1,1,3,1,6
33347,1,2,2,2,6
33348,2,1,2,1,6
33349,1,1,2,2,5
33350,2,1,3,1,6
33351,1,2,3,1,9
33352,2,2,3,1,6
33353,1,1,3,2,8
33354,1,1,3,2,6
33355,1,1,3,2,7
33356,1,1,3,1,6
33357,1,1,2,1,6
33358,1,1,3,1,7
33359,1,1,2,1,9
33360,1,1,2,2,4
33361,1,1,2,1,7
33362,1,2,3,2,-1
33363,1,1,3,1,7
33364,1,3,3,2,3
33365,1,3,3,1,11
33366,1,3,3,2,3
33367,1,1,3,1,6
33368,1,1,3,1,5
33369,1,2,3,2,7
33370,2,2,3,1,3
33371,3,2,3,1,4
33372,1,3,2,1,3
33373,1,1,3,1,-1
33374,3,2,3,1,-1
33375,2,1,2,1,4
33376,1,1,2,1,5
33377,1,1,3,1,3
33378,1,3,3,2,8
33379,1,1,3,1,6
33380,2,1,3,2,7
33381,1,1,2,1,9
33382,1,1,2,1,6
33383,1,3,3,1,6
33384,1,3,3,2,2
33385,1,3,3,1,1
33386,1,1,3,1,5
33387,1,1,3,2,11
33388,1,3,3,2,7
33389,1,1,3,2,11
33390,2,2,3,2,9
33391,1,2,3,1,-1
33392,1,1,3,2,7
33393,1,3,3,2,6
33394,2,3,3,2,8
33395,1,1,3,1,5
33396,1,1,2,1,6
33397,2,1,3,1,6
33398,1,1,2,1,5
33399,1,1,3,2,4
33400,1,1,2,1,9
33401,1,2,2,2,8
33402,1,1,2,1,8
33403,1,1,3,1,5
33404,1,1,2,2,6
33405,1,3,3,1,11
33406,1,1,3,1,7
33407,1,1,2,1,4
33408,1,1,2,2,7
33409,1,1,3,1,8
33410,1,1,3,1,7
33411,1,2,2,1,8
33412,1,1,2,1,4
33413,1,1,2,1,4
33414,1,1,2,1,9
33415,1,2,2,2,3
33416,2,3,3,1,6
33417,1,1,3,2,9
33418,2,2,3,2,10
33419,1,2,3,2,6
33420,1,2,2,1,6
33421,1,3,3,1,3
33422,1,2,2,1,7
33423,1,1,3,1,8
33424,1,2,3,2,4
33425,1,1,1,1,6
33426,2,1,2,1,8
33427,1,1,3,1,9
33428,1,1,3,1,7
33429,2,1,3,2,9
33430,1,1,3,2,7
33431,1,1,3,2,9
33432,1,1,3,1,4
33433,1,1,2,2,8
33434,1,3,3,2,3
33435,1,2,3,2,10
33436,1,3,3,2,7
33437,1,1,3,2,7
33438,2,1,2,1,10
33439,3,2,3,2,10
33440,1,1,2,1,4
33441,1,2,3,2,6
33442,1,1,3,2,9
33443,1,1,3,2,7
33444,1,1,2,1,7
33445,1,3,2,2,6
33446,1,3,3,2,8
33447,1,1,2,2,8
33448,1,3,3,2,2
33449,1,1,2,1,4
33450,2,3,3,2,4
33451,1,1,3,2,7
33452,1,1,2,1,9
33453,1,1,3,1,6
33454,1,1,3,1,6
33455,1,1,2,1,5
33456,1,1,3,2,9
33457,2,1,3,1,6
33458,1,1,2,1,8
33459,1,1,3,1,4
33460,1,1,3,2,6
33461,1,1,3,1,4
33462,1,1,3,2,7
33463,1,3,3,1,5
33464,1,1,3,2,8
33465,1,1,3,2,9
33466,1,3,3,1,8
33467,1,1,3,2,9
33468,1,3,3,2,2
33469,1,3,2,2,3
33470,1,1,3,1,6
33471,1,1,3,2,9
33472,1,1,2,1,4
33473,2,2,2,1,4
33474,3,2,2,1,4
33475,4,2,2,1,4
33476,5,1,2,1,8
33477,6,2,2,1,3
33478,7,2,2,2,8
33479,1,1,3,1,4
33480,2,2,3,2,7
33481,3,2,3,1,3
33482,4,2,3,2,3
33483,1,2,3,1,6
33484,1,1,3,2,9
33485,1,1,3,2,7
33486,2,1,3,1,11
33487,1,1,3,1,6
33488,1,2,2,1,3
33489,1,3,3,1,2
33490,1,3,3,2,5
33491,1,3,2,1,10
33492,1,3,3,1,7
33493,1,1,3,2,7
33494,2,2,3,2,7
33495,3,2,2,2,9
33496,1,1,3,1,6
33497,1,1,2,1,6
33498,1,1,2,1,6
33499,1,1,2,1,6
33500,1,1,3,2,7
33501,1,1,3,1,6
33502,1,1,3,1,6
33503,1,1,3,1,7
33504,1,3,1,1,9
33505,1,1,2,1,8
33506,1,1,2,1,7
33507,1,1,2,1,6
33508,1,1,3,2,6
33509,2,1,3,1,6
33510,1,1,2,2,8
33511,1,1,3,1,9
33512,1,2,3,2,5
33513,2,2,3,1,7
33514,1,1,3,2,8
33515,1,3,3,2,3
33516,1,2,3,2,6
33517,2,2,3,2,1
33518,1,1,3,1,8
33519,2,1,3,2,5
33520,1,1,3,1,8
33521,1,2,3,1,11
33522,1,1,2,1,5
33523,1,1,3,2,7
33524,1,1,3,2,8
33525,1,1,3,1,5
33526,2,1,3,2,6
33527,1,2,3,2,3
33528,1,1,2,1,4
33529,1,1,3,1,8
33530,1,1,3,1,9
33531,2,1,2,1,7
33532,1,1,3,2,7
33533,2,2,3,2,10
33534,3,2,2,1,5
33535,4,2,3,2,5
33536,1,1,2,1,7
33537,1,1,3,1,10
33538,1,1,2,1,5
33539,1,1,3,1,6
33540,2,1,3,1,8
33541,1,3,2,1,1
33542,1,1,3,1,-1
33543,1,1,3,2,8
33544,1,1,2,1,4
33545,1,1,3,2,7
33546,1,3,3,1,2
33547,1,1,3,1,9
33548,1,1,3,2,9
33549,1,1,3,1,5
33550,1,1,3,2,6
33551,1,1,3,1,8
33552,1,3,3,2,3
33553,2,3,3,1,2
33554,1,1,3,1,4
33555,1,1,3,1,8
33556,1,1,2,1,8
33557,2,1,1,1,8
33558,1,1,2,1,4
33559,1,1,3,1,6
33560,1,1,2,1,5
33561,1,2,3,2,3
33562,1,1,3,2,6
33563,2,2,3,1,3
33564,1,2,3,1,5
33565,1,1,3,2,6
33566,1,1,3,2,6
33567,1,1,3,1,6
33568,1,1,3,1,7
33569,1,1,2,1,5
33570,1,3,3,2,1
33571,1,1,3,2,7
33572,1,1,3,1,11
33573,2,2,3,2,10
33574,3,1,2,2,6
33575,4,2,2,1,6
33576,1,2,3,2,9
33577,1,1,3,2,8
33578,1,1,2,1,9
33579,1,3,3,1,3
33580,1,1,3,2,7
33581,1,1,3,1,4
33582,1,1,3,1,5
33583,1,1,2,2,6
33584,1,1,3,1,10
33585,1,1,3,1,9
33586,1,3,3,2,3
33587,1,1,3,1,7
33588,1,1,2,2,8
33589,1,2,3,2,3
33590,1,1,3,2,6
33591,1,1,3,1,8
33592,1,1,2,1,4
33593,1,1,3,1,7
33594,1,2,3,1,7
33595,1,1,3,1,6
33596,1,1,3,2,4
33597,1,1,3,1,5
33598,1,1,3,1,7
33599,1,1,3,2,11
33600,1,3,3,1,7
33601,1,1,3,2,9
33602,1,1,3,2,7
33603,1,2,3,2,2
33604,1,1,3,2,10
33605,2,1,3,1,5
33606,1,1,3,1,6
33607,2,2,3,1,1
33608,3,2,3,2,1
33609,1,1,3,2,11
33610,2,1,3,1,7
33611,1,1,3,1,6
33612,1,1,3,2,8
33613,2,2,3,1,8
33614,1,1,3,1,7
33615,1,3,3,2,11
33616,1,1,2,1,8
33617,1,1,3,1,4
33618,2,2,3,2,7
33619,1,1,3,1,7
33620,1,1,3,2,5
33621,1,3,3,1,8
33622,1,1,3,1,7
33623,1,1,3,2,7
33624,1,1,3,2,4
33625,2,2,3,2,5
33626,1,1,3,2,6
33627,1,1,3,2,5
33628,1,1,3,2,8
33629,1,1,3,1,6
33630,1,1,3,2,4
33631,1,1,3,2,5
33632,2,1,3,1,9
33633,1,1,2,1,6
33634,1,1,3,1,4
33635,1,1,3,2,7
33636,1,1,3,1,8
33637,1,1,3,1,4
33638,1,1,2,1,3
33639,1,1,3,1,6
33640,1,1,3,1,3
33641,1,1,3,1,5
33642,2,1,3,1,6
33643,3,2,3,1,1
33644,1,1,3,1,8
33645,1,1,3,1,11
33646,1,1,3,1,8
33647,1,3,3,2,3
33648,1,1,3,1,7
33649,1,1,3,2,5
33650,1,1,2,1,5
33651,1,2,2,2,6
33652,1,2,3,1,4
33653,1,1,3,1,6
33654,2,2,3,1,6
33655,3,1,3,1,8
33656,4,2,3,1,3
33657,1,3,2,1,6
33658,1,1,3,2,6
33659,1,2,3,2,8
33660,1,1,2,1,7
33661,2,2,3,2,7
33662,3,2,3,2,1
33663,4,2,2,1,1
33664,1,1,3,2,6
33665,1,1,3,1,11
33666,1,3,3,1,8
33667,1,1,3,2,6
33668,1,1,3,2,7
33669,2,1,3,1,10
33670,1,1,3,1,10
33671,1,1,3,2,11
33672,2,2,3,1,11
33673,1,1,3,1,6
33674,1,1,3,2,9
33675,1,1,3,2,10
33676,1,1,3,1,9
33677,1,1,3,2,4
33678,2,2,3,2,8
33679,2,1,3,1,4
33680,3,2,3,2,4
33681,4,2,3,1,4
33682,1,1,3,2,7
33683,1,1,3,1,6
33684,1,1,3,1,8
33685,1,1,3,1,7
33686,1,1,3,1,9
33687,1,1,2,1,6
33688,1,3,3,2,10
33689,1,1,3,2,7
33690,1,1,3,1,6
33691,1,2,3,2,7
33692,1,1,3,1,8
33693,1,1,3,1,8
33694,1,1,3,2,7
33695,1,3,3,2,7
33696,1,1,3,2,8
33697,1,1,2,1,10
33698,1,2,2,1,4
33699,1,1,3,2,7
33700,1,1,3,1,4
33701,1,1,3,1,5
33702,1,1,3,1,4
33703,1,1,3,2,7
33704,1,1,3,1,4
33705,1,2,3,2,3
33706,1,1,3,1,9
33707,1,3,3,2,3
33708,1,1,3,1,8
33709,1,1,3,1,8
33710,1,3,3,1,7
33711,1,1,3,2,5
33712,1,3,3,1,7
33713,1,1,3,1,6
33714,1,1,3,1,6
33715,1,1,3,1,7
33716,2,2,3,2,8
33717,1,1,2,1,4
33718,1,2,2,2,9
33719,2,1,3,2,9
33720,3,2,3,1,9
33721,1,2,3,2,10
33722,2,1,3,2,6
33723,3,2,3,1,2
33724,1,1,3,2,5
33725,1,1,3,1,4
33726,1,1,2,1,10
33727,1,1,3,2,4
33728,1,1,3,1,5
33729,1,1,3,1,5
33730,1,1,3,2,9
33731,1,1,3,1,11
33732,1,1,3,2,9
33733,1,2,3,2,7
33734,1,1,3,1,7
33735,2,1,3,1,6
33736,1,1,3,1,6
33737,1,1,3,2,7
33738,1,1,3,1,7
33739,2,1,3,1,6
33740,1,1,3,2,7
33741,2,1,3,1,6
33742,1,1,3,2,9
33743,1,1,3,1,6
33744,1,1,2,1,5
33745,1,1,3,1,5
33746,1,1,2,1,5
33747,1,1,3,1,6
33748,1,1,3,1,9
33749,1,3,2,2,3
33750,1,1,3,2,7
33751,2,1,2,1,10
33752,1,1,3,2,9
33753,1,1,3,1,5
33754,1,1,3,1,9
33755,2,2,3,1,8
33756,1,1,2,2,5
33757,1,3,3,2,3
33758,1,1,3,1,6
33759,1,3,3,1,2
33760,1,1,3,1,7
33761,1,3,3,1,3
33762,1,1,3,1,8
33763,2,1,3,2,7
33764,1,3,3,1,3
33765,1,1,2,1,10
33766,2,2,3,1,2
33767,1,1,3,1,6
33768,1,3,3,1,3
33769,1,1,3,1,6
33770,2,1,3,1,8
33771,1,3,2,1,9
33772,1,1,3,1,6
33773,1,1,3,1,9
33774,1,1,3,1,11
33775,2,2,3,2,7
33776,1,1,2,1,3
33777,1,1,2,1,9
33778,1,1,3,1,11
33779,2,2,3,2,11
33780,3,1,3,2,10
33781,1,1,3,1,9
33782,2,1,3,2,9
33783,3,2,3,1,5
33784,1,1,2,1,10
33785,1,1,3,1,8
33786,1,1,3,1,7
33787,1,1,3,1,7
33788,1,1,3,1,6
33789,1,2,2,2,4
33790,1,1,3,1,5
33791,2,1,2,1,11
33792,1,1,3,1,6
33793,1,2,3,2,2
33794,1,1,3,2,8
33795,1,1,3,2,9
33796,1,1,3,2,8
33797,1,3,2,1,2
33798,1,1,2,2,5
33799,1,1,2,1,6
33800,1,1,3,1,7
33801,2,1,2,1,6
33802,1,1,3,1,10
33803,1,1,3,1,5
33804,1,1,3,1,9
33805,1,1,3,1,4
33806,1,1,3,1,6
33807,1,1,3,1,8
33808,1,1,3,2,7
33809,1,1,3,1,4
33810,1,1,2,1,7
33811,1,3,3,1,8
33812,1,1,3,1,7
33813,1,3,3,1,7
33814,1,1,3,1,8
33815,1,1,3,1,9
33816,1,1,3,1,6
33817,2,1,2,1,6
33818,3,2,1,1,6
33819,4,1,3,1,6
33820,1,1,1,1,4
33821,1,1,1,1,7
33822,1,1,1,1,6
33823,1,1,3,1,8
33824,2,1,3,1,9
33825,1,1,3,2,6
33826,1,1,3,1,4
33827,1,1,3,2,8
33828,2,2,3,1,3
33829,1,1,3,1,6
33830,1,1,3,2,4
33831,2,1,3,1,7
33832,1,1,3,1,7
33833,1,3,2,1,11
33834,1,1,3,2,5
33835,1,3,3,2,7
33836,1,1,2,1,9
33837,1,1,3,1,5
33838,1,1,2,1,6
33839,2,1,3,1,10
33840,3,1,3,1,7
33841,1,1,3,2,6
33842,1,1,3,2,7
33843,2,1,3,1,9
33844,2,2,3,2,11
33845,1,1,2,1,10
33846,1,1,3,1,11
33847,1,1,3,1,10
33848,1,1,3,1,4
33849,1,1,3,1,5
33850,2,1,3,1,7
33851,3,2,3,1,5
33852,1,1,3,2,9
33853,1,1,3,2,8
33854,1,1,2,1,4
33855,1,1,3,1,5
33856,1,1,3,1,5
33857,2,1,3,2,4
33858,3,2,3,2,4
33859,4,2,3,2,4
33860,5,2,3,2,4
33861,1,1,3,2,7
33862,1,1,3,2,5
33863,1,1,3,2,7
33864,1,1,3,2,5
33865,1,1,3,2,7
33866,1,1,3,1,6
33867,1,1,3,2,8
33868,1,1,3,1,8
33869,1,1,3,1,6
33870,1,1,3,1,4
33871,1,2,3,2,8
33872,1,1,2,1,4
33873,1,3,3,1,11
33874,1,2,3,1,5
33875,1,1,3,1,11
33876,1,1,3,2,5
33877,1,1,3,1,9
33878,1,1,3,1,10
33879,1,1,3,1,6
33880,1,1,3,2,7
33881,1,1,2,1,10
33882,1,1,3,1,6
33883,1,1,3,1,8
33884,1,1,2,1,6
33885,2,1,2,1,7
33886,3,2,3,2,7
33887,4,2,3,2,1
33888,1,1,3,1,6
33889,1,1,3,2,9
33890,1,1,3,1,9
33891,1,1,3,2,9
33892,2,2,3,2,9
33893,1,1,3,1,11
33894,2,2,3,1,8
33895,3,2,3,2,11
33896,1,3,3,2,8
33897,1,1,3,2,8
33898,2,2,3,1,9
33899,1,3,2,1,8
33900,1,1,3,1,6
33901,1,1,3,2,6
33902,1,1,3,1,8
33903,2,2,3,2,4
33904,1,3,3,1,6
33905,1,3,3,2,3
33906,1,1,3,1,9
33907,1,1,3,2,11
33908,1,2,3,1,4
33909,1,1,3,2,5
33910,2,1,3,2,6
33911,1,1,3,1,4
33912,1,1,3,1,10
33913,2,2,3,2,10
33914,1,1,2,1,7
33915,1,1,3,2,4
33916,1,1,3,2,7
33917,1,3,3,1,3
33918,1,1,3,1,8
33919,1,1,3,1,6
33920,1,1,3,1,6
33921,2,1,3,1,5
33922,1,3,3,2,8
33923,1,1,3,1,7
33924,1,1,2,2,8
33925,1,1,3,1,4
33926,1,3,3,2,8
33927,1,1,2,1,5
33928,1,1,3,1,4
33929,1,1,3,1,6
33930,1,1,3,1,8
33931,1,1,2,1,10
33932,1,1,3,1,4
33933,1,1,2,1,7
33934,2,2,3,1,4
33935,1,1,3,1,9
33936,1,3,3,1,7
33937,1,1,3,2,8
33938,1,1,3,2,7
33939,2,1,3,1,7
33940,3,1,3,2,8
33941,1,2,3,2,10
33942,1,1,3,2,8
33943,2,1,3,2,7
33944,3,2,3,1,7
33945,4,2,3,2,4
33946,1,3,3,2,7
33947,1,1,3,1,6
33948,2,2,3,1,6
33949,1,1,2,1,4
33950,1,1,3,2,8
33951,1,1,3,2,7
33952,2,2,3,2,4
33953,3,2,3,2,9
33954,1,1,3,2,8
33955,1,3,3,2,4
33956,1,1,3,1,4
33957,2,2,3,1,4
33958,3,2,3,1,4
33959,4,2,3,1,4
33960,5,2,3,1,4
33961,1,1,3,2,4
33962,1,1,3,1,7
33963,1,1,3,1,9
33964,1,3,3,1,7
33965,1,1,3,1,8
33966,1,1,3,1,7
33967,1,3,3,2,7
33968,1,1,3,1,8
33969,1,2,3,2,6
33970,1,1,3,1,7
33971,1,1,3,1,7
33972,1,1,3,1,4
33973,1,1,3,1,5
33974,1,1,3,1,8
33975,2,1,3,1,7
33976,1,1,3,2,10
33977,1,1,2,1,4
33978,1,1,3,2,6
33979,1,1,3,1,9
33980,1,1,3,1,6
33981,2,2,3,2,9
33982,1,3,3,2,8
33983,1,1,3,1,6
33984,1,2,3,2,6
33985,1,1,3,1,6
33986,1,1,3,1,7
33987,1,1,3,1,4
33988,2,1,2,1,9
33989,1,1,3,2,4
33990,1,3,2,1,7
33991,1,3,2,1,4
33992,1,1,3,2,7
33993,1,1,3,1,6
33994,1,1,3,1,7
33995,2,2,3,1,8
33996,1,1,3,2,6
33997,2,1,3,1,9
33998,3,2,3,2,8
33999,1,1,3,1,5
34000,1,1,3,2,10
34001,2,1,3,2,5
34002,1,3,3,1,4
34003,1,1,3,1,6
34004,1,1,3,1,6
34005,1,1,3,2,7
34006,2,2,3,2,3
34007,3,2,3,2,2
34008,4,2,3,2,2
34009,5,2,3,1,7
34010,1,2,3,1,5
34011,1,1,3,2,10
34012,1,1,3,2,9
34013,1,3,3,2,4
34014,2,3,3,2,4
34015,1,3,2,1,3
34016,1,1,3,1,5
34017,1,1,3,2,11
34018,1,3,2,2,3
34019,1,1,3,2,7
34020,1,1,3,2,5
34021,1,1,3,1,6
34022,1,1,3,1,9
34023,1,1,3,2,10
34024,1,1,2,1,7
34025,1,1,3,1,9
34026,1,1,3,1,6
34027,2,2,3,1,9
34028,3,1,3,2,9
34029,4,1,3,1,8
34030,1,1,3,2,7
34031,1,1,3,2,9
34032,1,1,2,2,5
34033,1,1,3,1,9
34034,1,1,3,1,7
34035,1,3,3,1,3
34036,1,1,3,1,6
34037,1,1,3,1,6
34038,1,3,3,1,7
34039,1,1,3,2,6
34040,1,1,3,1,6
34041,1,1,3,1,4
34042,1,1,3,2,4
34043,1,1,3,2,6
34044,2,1,3,1,7
34045,1,1,3,1,6
34046,1,1,3,1,7
34047,1,1,3,1,10
34048,2,2,3,2,9
34049,3,2,3,2,9
34050,1,1,3,2,7
34051,1,2,3,2,9
34052,1,1,3,1,6
34053,2,2,3,2,6
34054,1,3,3,2,7
34055,1,1,3,1,10
34056,1,1,2,1,9
34057,1,3,3,2,6
34058,1,1,3,2,8
34059,2,2,3,1,8
34060,1,3,3,2,7
34061,1,1,3,2,10
34062,1,1,3,2,6
34063,2,2,3,2,6
34064,1,1,3,1,7
34065,1,1,3,2,5
34066,1,1,3,2,8
34067,2,2,3,2,6
34068,1,2,3,1,4
34069,1,2,3,2,4
34070,1,1,3,1,4
34071,1,1,3,2,8
34072,1,2,3,1,3
34073,1,2,3,1,8
34074,1,1,3,1,5
34075,1,1,2,1,9
34076,1,3,3,2,7
34077,1,1,3,1,8
34078,1,1,3,1,8
34079,1,2,3,2,8
34080,1,1,3,1,8
34081,1,1,3,1,6
34082,1,1,3,1,6
34083,2,2,3,2,6
34084,3,2,3,2,2
34085,1,1,3,1,10
34086,1,1,2,1,9
34087,1,1,3,2,6
34088,2,1,3,1,8
34089,1,3,3,1,3
34090,1,2,3,2,4
34091,1,1,3,2,8
34092,1,1,3,1,6
34093,1,3,3,1,3
34094,1,1,3,1,7
34095,1,1,3,2,5
34096,1,3,2,2,8
34097,2,3,3,1,7
34098,1,1,3,1,6
34099,1,1,3,1,8
34100,1,1,3,2,6
34101,2,2,3,2,6
34102,1,1,3,1,5
34103,2,1,3,1,9
34104,1,1,3,1,6
34105,1,1,3,1,5
34106,1,3,3,1,4
34107,1,3,3,2,5
34108,1,1,3,2,4
34109,1,2,3,1,3
34110,2,2,3,2,8
34111,1,1,3,1,8
34112,1,1,2,1,7
34113,1,3,3,1,5
34114,1,3,2,2,8
34115,1,1,2,1,9
34116,1,1,3,1,8
34117,1,1,3,1,9
34118,1,1,3,2,9
34119,1,1,3,1,11
34120,2,1,3,2,8
34121,1,2,3,1,2
34122,2,2,3,1,1
34123,1,1,2,2,6
34124,2,1,3,1,9
34125,1,1,3,2,9
34126,1,1,3,1,9
34127,1,1,3,1,7
34128,1,1,3,1,9
34129,1,1,3,2,8
34130,1,3,3,1,10
34131,1,1,3,1,9
34132,1,2,3,1,6
34133,1,1,3,1,4
34134,1,1,2,2,10
34135,1,1,3,1,6
34136,1,1,3,1,7
34137,1,1,2,1,7
34138,1,1,2,1,4
34139,1,3,2,2,10
34140,1,1,3,2,11
34141,2,1,3,1,8
34142,1,1,3,2,6
34143,1,1,3,2,10
34144,1,1,3,2,8
34145,2,1,3,1,7
34146,1,1,3,1,9
34147,1,1,3,1,7
34148,1,2,3,1,8
34149,1,1,3,2,8
34150,1,1,2,1,8
34151,1,2,3,2,4
34152,1,1,3,1,7
34153,1,1,3,2,11
34154,2,2,3,2,11
34155,1,1,3,2,6
34156,1,1,3,1,11
34157,1,1,2,1,7
34158,1,1,3,2,8
34159,1,1,3,1,8
34160,1,1,3,1,4
34161,1,1,3,2,11
34162,1,1,3,2,9
34163,1,2,3,2,6
34164,1,1,3,2,5
34165,1,1,3,2,8
34166,1,2,3,1,1
34167,1,1,3,1,4
34168,1,1,3,1,6
34169,1,1,3,1,11
34170,1,1,3,1,1
34171,1,1,3,1,8
34172,1,1,3,1,7
34173,1,1,3,1,10
34174,2,1,3,2,9
34175,1,1,3,1,4
34176,1,2,3,2,7
34177,1,3,3,2,2
34178,1,1,3,1,4
34179,1,1,3,1,7
34180,1,1,3,1,7
34181,1,1,3,1,6
34182,1,1,3,1,8
34183,1,1,3,2,8
34184,1,3,3,1,2
34185,1,1,3,2,9
34186,2,2,3,1,9
34187,1,1,3,2,10
34188,2,2,3,1,10
34189,1,1,3,2,6
34190,2,2,3,1,6
34191,3,1,3,2,4
34192,1,1,3,1,7
34193,1,1,3,1,7
34194,1,1,3,1,7
34195,1,1,3,1,11
34196,1,3,3,1,9
34197,1,2,3,2,5
34198,2,1,3,2,7
34199,1,1,3,1,7
34200,2,1,3,2,8
34201,1,1,2,1,7
34202,1,1,2,1,5
34203,1,1,3,1,8
34204,1,3,3,2,6
34205,1,3,3,2,4
34206,1,2,3,2,7
34207,1,1,3,1,9
34208,1,1,3,1,6
34209,1,1,3,1,6
34210,1,1,3,1,7
34211,1,1,3,2,6
34212,2,2,3,1,2
34213,1,1,3,1,10
34214,1,1,2,1,10
34215,1,1,2,1,10
34216,1,1,3,1,9
34217,2,2,3,1,5
34218,3,2,3,1,4
34219,4,1,3,2,10
34220,1,1,3,1,7
34221,1,1,3,2,8
34222,1,1,3,1,7
34223,1,1,3,2,11
34224,1,2,3,1,7
34225,2,2,3,1,4
34226,3,2,3,1,6
34227,1,1,3,2,8
34228,1,1,3,1,5
34229,1,1,3,1,7
34230,1,3,3,2,10
34231,1,1,3,2,11
34232,1,1,3,2,4
34233,1,1,3,1,9
34234,1,1,3,1,3
34235,1,3,3,2,5
34236,1,1,3,2,10
34237,1,1,3,1,4
34238,2,2,3,1,4
34239,3,2,3,9,4
34240,1,1,3,1,7
34241,1,1,3,1,6
34242,2,2,3,1,9
34243,3,2,3,1,7
34244,1,1,3,1,7
34245,1,1,2,1,11
34246,1,1,3,1,11
34247,1,1,3,1,5
34248,1,1,3,2,9
34249,2,2,3,1,9
34250,1,1,3,1,7
34251,1,3,3,2,3
34252,1,1,3,1,7
34253,2,1,3,1,11
34254,3,2,3,2,9
34255,1,2,3,2,11
34256,1,1,2,2,8
34257,1,1,3,1,8
34258,1,1,3,1,8
34259,1,2,3,1,6
34260,2,2,3,1,6
34261,1,3,2,2,3
34262,1,2,3,2,3
34263,1,1,3,2,6
34264,1,1,3,2,8
34265,1,1,2,1,6
34266,2,1,3,2,7
34267,1,1,3,1,7
34268,1,1,2,1,6
34269,1,1,3,1,7
34270,1,1,2,1,9
34271,2,1,3,2,6
34272,1,1,3,1,6
34273,2,1,3,2,8
34274,3,2,2,2,3
34275,1,1,3,1,9
34276,1,3,3,2,2
34277,1,1,3,2,6
34278,2,2,3,2,8
34279,3,2,3,1,4
34280,1,1,2,1,4
34281,1,2,3,2,9
34282,1,2,3,2,8
34283,1,1,3,1,9
34284,1,2,3,1,9
34285,1,1,3,2,4
34286,1,1,1,1,6
34287,1,3,1,1,11
34288,1,3,1,2,10
34289,1,1,1,2,9
34290,2,1,2,1,6
34291,1,1,1,2,4
34292,1,3,1,1,7
34293,1,3,1,1,10
34294,1,3,1,1,7
34295,1,1,1,1,6
34296,1,1,1,1,9
34297,1,1,3,2,6
34298,1,3,3,2,6
34299,1,1,3,1,6
34300,1,1,3,1,4
34301,1,1,2,1,4
34302,1,1,3,2,6
34303,1,2,2,1,7
34304,1,1,3,2,6
34305,1,1,3,2,9
34306,1,1,3,1,4
34307,1,1,3,1,9
34308,1,1,3,2,6
34309,1,1,3,1,6
34310,1,1,3,1,7
34311,1,1,2,1,3
34312,1,1,3,1,6
34313,1,1,3,2,8
34314,1,3,3,1,9
34315,1,1,3,1,7
34316,1,1,3,1,4
34317,1,3,3,1,6
34318,1,1,3,1,7
34319,1,2,3,2,9
34320,1,2,3,2,4
34321,1,1,3,1,5
34322,1,1,3,1,5
34323,1,1,3,1,6
34324,1,3,2,2,3
34325,1,1,3,1,6
34326,1,1,2,1,4
34327,1,1,2,2,6
34328,1,1,3,1,6
34329,2,1,3,1,7
34330,1,1,2,1,6
34331,3,1,3,1,7
34332,1,1,3,1,7
34333,1,1,1,1,5
34334,1,1,3,1,7
34335,1,1,3,1,7
34336,1,1,2,1,6
34337,2,1,3,2,6
34338,1,1,3,2,9
34339,1,1,3,1,7
34340,1,2,3,2,7
34341,2,2,3,2,2
34342,3,2,3,1,2
34343,1,1,3,1,7
34344,1,1,3,1,8
34345,1,1,3,1,6
34346,1,1,3,2,6
34347,1,1,2,1,9
34348,1,1,2,1,5
34349,1,1,3,1,8
34350,1,1,3,1,4
34351,1,1,1,1,8
34352,1,1,3,2,9
34353,1,1,3,2,6
34354,1,1,3,2,7
34355,1,1,3,1,10
34356,1,1,2,2,4
34357,1,1,3,1,6
34358,1,1,3,2,7
34359,1,3,2,1,6
34360,1,1,3,1,8
34361,1,2,3,2,9
34362,1,1,2,1,9
34363,1,1,3,1,8
34364,1,1,3,1,5
34365,1,1,2,1,6
34366,1,1,3,1,7
34367,1,1,2,2,7
34368,1,1,2,1,6
34369,1,1,3,2,7
34370,2,1,3,2,6
34371,1,1,2,1,8
34372,1,1,3,2,8
34373,1,1,3,1,7
34374,1,1,3,2,7
34375,1,1,3,2,7
34376,1,1,3,1,6
34377,1,3,3,2,11
34378,1,1,3,2,3
34379,1,1,2,2,3
34380,1,1,3,1,5
34381,1,3,2,1,8
34382,1,1,3,1,8
34383,1,1,3,1,7
34384,1,1,3,1,7
34385,1,1,2,1,8
34386,2,1,3,1,6
34387,1,1,3,1,6
34388,1,1,3,2,4
34389,1,1,3,1,7
34390,1,1,3,1,9
34391,2,1,3,1,6
34392,1,1,3,1,6
34393,1,3,2,1,1
34394,1,1,3,1,5
34395,2,2,2,1,5
34396,1,1,3,1,5
34397,1,1,3,2,7
34398,1,1,2,1,9
34399,1,1,3,1,6
34400,2,2,3,1,-1
34401,1,2,3,1,3
34402,2,2,3,1,3
34403,1,1,1,1,6
34404,1,1,3,2,7
34405,1,1,2,2,9
34406,1,1,3,2,7
34407,1,1,2,1,9
34408,2,1,3,1,7
34409,1,1,2,1,9
34410,1,1,2,1,6
34411,1,3,2,2,3
34412,1,1,3,2,4
34413,1,1,3,1,6
